author,title,sentence,sentence_nr,words,kind
"Dickens, Charles",A Tale of Two Cities,Impassive faces yet with a suspendednot an abolishedexpression on them faces rather in a fearful pause as having yet to raise the dropped lids of the eyes and bear witness with the bloodless lips THOU DIDST IT Seven prisoners released seven gory heads on pikes the keys of the accursed fortress of the eight strong towers some discovered letters and other memorials of prisoners of old time long dead of broken heartssuch and suchlike the loudly echoing footsteps of Saint Antoine escort through the Paris streets in midJuly one thousand seven hundred and eightynine,3868,Saint Antoine Quarter,location
"Dickens, Charles",A Tale of Two Cities,Now Heaven defeat the fancy of Lucie Darnay and keep these feet far out of her life,3869,Charles Darnay,person
"Dickens, Charles",A Tale of Two Cities,Now Heaven defeat the fancy of Lucie Darnay and keep these feet far out of her life,3869,Lucie Manette,person
"Dickens, Charles",A Tale of Two Cities,Now Heaven defeat the fancy of Lucie Darnay and keep these feet far out of her life,3869,Lucie Manette,person
"Dickens, Charles",A Tale of Two Cities,For they are headlong mad and dangerous and in the years so long after the breaking of the cask at Defarges wineshop door they are not easily purified when once stained red,3870,Ernest Defarge,person
"Dickens, Charles",A Tale of Two Cities,The Sea Still Rises Haggard Saint Antoine had had only one exultant week in which to soften his modicum of hard and bitter bread to such extent as he could with the relish of fraternal embraces and congratulations when Madame Defarge sat at her counter as usual presiding over the customers,3872,Adam,person
"Dickens, Charles",A Tale of Two Cities,The Sea Still Rises Haggard Saint Antoine had had only one exultant week in which to soften his modicum of hard and bitter bread to such extent as he could with the relish of fraternal embraces and congratulations when Madame Defarge sat at her counter as usual presiding over the customers,3872,Ernest Defarge,person
"Dickens, Charles",A Tale of Two Cities,The Sea Still Rises Haggard Saint Antoine had had only one exultant week in which to soften his modicum of hard and bitter bread to such extent as he could with the relish of fraternal embraces and congratulations when Madame Defarge sat at her counter as usual presiding over the customers,3872,Saint Antoine Quarter,location
"Dickens, Charles",A Tale of Two Cities,The Sea Still Rises Haggard Saint Antoine had had only one exultant week in which to soften his modicum of hard and bitter bread to such extent as he could with the relish of fraternal embraces and congratulations when Madame Defarge sat at her counter as usual presiding over the customers,3872,Madame Defarge,person
"Dickens, Charles",A Tale of Two Cities,The Sea Still Rises Haggard Saint Antoine had had only one exultant week in which to soften his modicum of hard and bitter bread to such extent as he could with the relish of fraternal embraces and congratulations when Madame Defarge sat at her counter as usual presiding over the customers,3872,Saint,person
"Dickens, Charles",A Tale of Two Cities,The Sea Still Rises Haggard Saint Antoine had had only one exultant week in which to soften his modicum of hard and bitter bread to such extent as he could with the relish of fraternal embraces and congratulations when Madame Defarge sat at her counter as usual presiding over the customers,3872,Saint Antoine Quarter,location
"Dickens, Charles",A Tale of Two Cities,The Sea Still Rises Haggard Saint Antoine had had only one exultant week in which to soften his modicum of hard and bitter bread to such extent as he could with the relish of fraternal embraces and congratulations when Madame Defarge sat at her counter as usual presiding over the customers,3872,Tom,person
"Dickens, Charles",A Tale of Two Cities,Madame Defarge wore no rose in her head for the great brotherhood of Spies had become even in one short week extremely chary of trusting themselves to the saints mercies,3873,Adam,person
"Dickens, Charles",A Tale of Two Cities,Madame Defarge wore no rose in her head for the great brotherhood of Spies had become even in one short week extremely chary of trusting themselves to the saints mercies,3873,Ernest Defarge,person
"Dickens, Charles",A Tale of Two Cities,Madame Defarge wore no rose in her head for the great brotherhood of Spies had become even in one short week extremely chary of trusting themselves to the saints mercies,3873,Madame Defarge,person
"Dickens, Charles",A Tale of Two Cities,Madame Defarge wore no rose in her head for the great brotherhood of Spies had become even in one short week extremely chary of trusting themselves to the saints mercies,3873,Saint,person
"Dickens, Charles",A Tale of Two Cities,Madame Defarge with her arms folded sat in the morning light and heat contemplating the wineshop and the street,3875,Adam,person
"Dickens, Charles",A Tale of Two Cities,Madame Defarge with her arms folded sat in the morning light and heat contemplating the wineshop and the street,3875,Ernest Defarge,person
"Dickens, Charles",A Tale of Two Cities,Madame Defarge with her arms folded sat in the morning light and heat contemplating the wineshop and the street,3875,Madame Defarge,person
"Dickens, Charles",A Tale of Two Cities,There was a change in the appearance of Saint Antoine the image had been hammering into this for hundreds of years and the last finishing blows had told mightily on the expression,3879,Saint,person
"Dickens, Charles",A Tale of Two Cities,There was a change in the appearance of Saint Antoine the image had been hammering into this for hundreds of years and the last finishing blows had told mightily on the expression,3879,Saint Antoine Quarter,location
"Dickens, Charles",A Tale of Two Cities,Madame Defarge sat observing it with such suppressed approval as was to be desired in the leader of the Saint Antoine women,3880,Adam,person
"Dickens, Charles",A Tale of Two Cities,Madame Defarge sat observing it with such suppressed approval as was to be desired in the leader of the Saint Antoine women,3880,Ernest Defarge,person
"Dickens, Charles",A Tale of Two Cities,Madame Defarge sat observing it with such suppressed approval as was to be desired in the leader of the Saint Antoine women,3880,Madame Defarge,person
"Dickens, Charles",A Tale of Two Cities,Madame Defarge sat observing it with such suppressed approval as was to be desired in the leader of the Saint Antoine women,3880,Saint,person
"Dickens, Charles",A Tale of Two Cities,Madame Defarge sat observing it with such suppressed approval as was to be desired in the leader of the Saint Antoine women,3880,Saint Antoine Quarter,location
"Dickens, Charles",A Tale of Two Cities,As if a train of powder laid from the outermost bound of Saint Antoine Quarter to the wineshop door had been suddenly fired a fastspreading murmur came rushing along,3886,Saint,person
"Dickens, Charles",A Tale of Two Cities,As if a train of powder laid from the outermost bound of Saint Antoine Quarter to the wineshop door had been suddenly fired a fastspreading murmur came rushing along,3886,Saint Antoine Quarter,location
"Dickens, Charles",A Tale of Two Cities,As if a train of powder laid from the outermost bound of Saint Antoine Quarter to the wineshop door had been suddenly fired a fastspreading murmur came rushing along,3886,Saint Antoine Quarter,location
"Dickens, Charles",A Tale of Two Cities,It is Defarge said madame,3887,Adam,person
"Dickens, Charles",A Tale of Two Cities,It is Defarge said madame,3887,Ernest Defarge,person
"Dickens, Charles",A Tale of Two Cities,Defarge came in breathless pulled off a red cap he wore and looked around him Listen everywhere said madame again,3889,Adam,person
"Dickens, Charles",A Tale of Two Cities,Defarge came in breathless pulled off a red cap he wore and looked around him Listen everywhere said madame again,3889,Ernest Defarge,person
"Dickens, Charles",A Tale of Two Cities,Listen to him  Defarge stood panting against a background of eager eyes and open mouths formed outside the door all those within the wineshop had sprung to their feet,3890,Ernest Defarge,person
"Dickens, Charles",A Tale of Two Cities,News from the other world How then cried madame contemptuously,3893,Adam,person
"Dickens, Charles",A Tale of Two Cities,Defarge and his wife looked steadfastly at one another,3907,Ernest Defarge,person
"Dickens, Charles",A Tale of Two Cities,Patriots said Defarge in a determined voice are we ready,3909,Ernest Defarge,person
