author,title,sentence,sentence_nr,...1,words,kind
"Dickens, Charles",A Tale of Two Cities,He stuck the paper on a file in an illhumour and Charles Darnay awaited his further pleasure for half an hour sometimes pacing to and fro in the strong arched room sometimes resting on a stone seat in either case detained to be imprinted on the memory of the chief and his subordinates,4425,75,Darnay,person
"Dickens, Charles",A Tale of Two Cities,Come said the chief at length taking up his keys come with me emigrant,4426,64,King,location
"Dickens, Charles",A Tale of Two Cities,Come said the chief at length taking up his keys come with me emigrant,4426,109,King,person
"Dickens, Charles",A Tale of Two Cities,Through the dismal prison twilight his new charge accompanied him by corridor and staircase many doors clanging and locking behind them until they came into a large low vaulted chamber crowded with prisoners of both sexes,4427,64,King,location
"Dickens, Charles",A Tale of Two Cities,Through the dismal prison twilight his new charge accompanied him by corridor and staircase many doors clanging and locking behind them until they came into a large low vaulted chamber crowded with prisoners of both sexes,4427,109,King,person
"Dickens, Charles",A Tale of Two Cities,In the instinctive association of prisoners with shameful crime and disgrace the newcomer recoiled from this company,4429,101,Grace,person
"Dickens, Charles",A Tale of Two Cities,But the crowning unreality of his long unreal ride was their all at once rising to receive him with every refinement of manner known to the time and with all the engaging graces and courtesies of life,4430,101,Grace,person
"Dickens, Charles",A Tale of Two Cities,So strangely clouded were these refinements by the prison manners and gloom so spectral did they become in the inappropriate squalor and misery through which they were seen that Charles Darnay seemed to stand in a company of the dead,4431,115,Charles,person
"Dickens, Charles",A Tale of Two Cities,So strangely clouded were these refinements by the prison manners and gloom so spectral did they become in the inappropriate squalor and misery through which they were seen that Charles Darnay seemed to stand in a company of the dead,4431,121,Charles,location
"Dickens, Charles",A Tale of Two Cities,So strangely clouded were these refinements by the prison manners and gloom so spectral did they become in the inappropriate squalor and misery through which they were seen that Charles Darnay seemed to stand in a company of the dead,4431,45,Charles Darnay,person
"Dickens, Charles",A Tale of Two Cities,So strangely clouded were these refinements by the prison manners and gloom so spectral did they become in the inappropriate squalor and misery through which they were seen that Charles Darnay seemed to stand in a company of the dead,4431,75,Darnay,person
"Dickens, Charles",A Tale of Two Cities,Surely ghosts all,4436,89,Surely,person
"Dickens, Charles",A Tale of Two Cities,Surely the long unreal ride some progress of disease that had brought him to these gloomy shades,4437,89,Surely,person
"Dickens, Charles",A Tale of Two Cities,In the name of the assembled companions in misfortune said a gentleman of courtly appearance and address coming forward I have the honour of giving you welcome to La Force and of condoling with you on the calamity that has brought you among us,4438,150,La Force,location
"Dickens, Charles",A Tale of Two Cities,Charles Darnay roused himself and gave the required information in words as suitable as he could find,4441,115,Charles,person
"Dickens, Charles",A Tale of Two Cities,Charles Darnay roused himself and gave the required information in words as suitable as he could find,4441,121,Charles,location
"Dickens, Charles",A Tale of Two Cities,Charles Darnay roused himself and gave the required information in words as suitable as he could find,4441,45,Charles Darnay,person
"Dickens, Charles",A Tale of Two Cities,Charles Darnay roused himself and gave the required information in words as suitable as he could find,4441,75,Darnay,person
"Dickens, Charles",A Tale of Two Cities,But I hope said the gentleman following the chief gaoler with his eyes who moved across the room that you are not in secret I do not understand the meaning of the term but I have heard them say so Ah what a pity,4442,66,Hope,location
"Dickens, Charles",A Tale of Two Cities,There was a murmur of commiseration as Charles Darnay crossed the room to a grated door where the gaoler awaited him and many voicesamong which the soft and compassionate voices of women were conspicuousgave him good wishes and encouragement,4446,115,Charles,person
"Dickens, Charles",A Tale of Two Cities,There was a murmur of commiseration as Charles Darnay crossed the room to a grated door where the gaoler awaited him and many voicesamong which the soft and compassionate voices of women were conspicuousgave him good wishes and encouragement,4446,121,Charles,location
"Dickens, Charles",A Tale of Two Cities,There was a murmur of commiseration as Charles Darnay crossed the room to a grated door where the gaoler awaited him and many voicesamong which the soft and compassionate voices of women were conspicuousgave him good wishes and encouragement,4446,45,Charles Darnay,person
"Dickens, Charles",A Tale of Two Cities,There was a murmur of commiseration as Charles Darnay crossed the room to a grated door where the gaoler awaited him and many voicesamong which the soft and compassionate voices of women were conspicuousgave him good wishes and encouragement,4446,75,Darnay,person
"Dickens, Charles",A Tale of Two Cities,The Grindstone Tellsons Bank established in the Saint Germain Quarter of Paris was in a wing of a large house approached by a courtyard and shut off from the street by a high wall and a strong gate,4471,12,Paris,location
"Dickens, Charles",A Tale of Two Cities,The Grindstone Tellsons Bank established in the Saint Germain Quarter of Paris was in a wing of a large house approached by a courtyard and shut off from the street by a high wall and a strong gate,4471,114,Saint,person
